config_id,config_hash,checkpoint_hash,random_seed,MAX_NODES,MAX_HEIGHT,init_pop_method,max_iterations,pop_size,tourn_size,cxpb,mutpb,constants_range_json,ELITE_SIZE,LOG_METRICS_EVERY,hof_size,best_train_r2,best_test_r2,best_train_huber_loss,best_train_adj_r2,best_test_adj_r2,best_train_smape,best_test_smape,best_train_mae,best_test_mae,best_num_nodes,best_height,best_expression,hof_csv,population_csv,checkpoint_path,reached_target,stop_reason
beam_grid_0195,0c3c8e85ab,f08e6d8b66,42,400,30,oblesa,100,2000,150,0.55,0.8,"[-50.0, 50.0]",5,100,50,0.5861065592627827,0.5654043167444736,0.0175051696859736,0.5856846269001896,0.5636266379539774,0.2966533879956057,0.3010290150684834,0.1423061731115141,0.1452979272303032,386.0,28.0,"div(34.955978624455625, add(add(sub(identity(sub(div(add(mul(div(X17, sub(X16, sub(X11, X10))), sub(div(X2, X8), X17)), mul(identity(7.54057044715811), exp(log(X1)))), sq2(add(div(sqrt(X4), exp(X17)), sq3(div(X18, X15))))), X18)), X0), add(sub(div(add(add(X1, add(add(sub(sub(identity(sub(div(add(mul(div(X17, sub(X16, sub(X11, X10))), sub(sq3(X9), X18)), mul(X4, exp(log(X1)))), sq2(add(div(sqrt(X4), exp(X17)), sq3(div(identity(7.54057044715811), sqrt(identity(sqrt(mul(sq2(sq3(X2)), exp(exp(X17))))))))))), X4)), X0), identity(mul(X4, X14))), add(add(add(sub(identity(mul(sqrt(mul(X10, X11)), sub(sq2(X18), X14))), identity(mul(X5, X14))), add(sub(sub(X16, sub(X11, sqrt(X10))), sqrt(sqrt(mul(X8, mul(log(sq3(sqrt(sq3(X2)))), X9))))), X1)), add(sub(div(add(add(X1, add(add(sub(X16, X14), add(sub(sub(X10, X0), sub(X5, X4)), sqrt(X10))), X16)), mul(sub(X16, sub(X5, X10)), exp(log(X1)))), sq2(add(X14, sq3(div(X18, X15))))), X0), add(identity(X0), add(identity(sub(div(add(mul(div(X17, sub(X16, -16.22379152455938)), sub(div(X2, X8), X18)), mul(X4, exp(log(X1)))), sq2(add(div(sqrt(X4), sub(X16, X7)), sq3(div(identity(mul(X1, X3)), sqrt(identity(sqrt(mul(sq2(sq3(X2)), exp(exp(-12.49869852815484))))))))))), X18)), add(sub(sq2(X15), X11), sqrt(X9)))))), identity(sub(div(add(mul(div(X17, sub(div(X14, X2), sub(X11, X10))), sub(div(X2, X8), X18)), mul(X4, exp(log(X1)))), sq2(add(div(sqrt(X4), exp(X17)), sq3(div(identity(X3), sqrt(identity(sqrt(mul(sq2(sq3(X2)), exp(exp(-12.49869852815484))))))))))), X18)))), add(sub(div(add(add(X1, add(add(sub(X5, sub(X5, X10)), add(sub(sub(X10, log(X1)), sub(X16, sub(X11, X10))), sqrt(X10))), X16)), mul(sub(X16, sub(X5, X10)), exp(log(log(X8))))), sq2(add(X14, sq3(div(sqrt(mul(X4, X18)), X15))))), X0), add(div(exp(X17), exp(X17)), add(X1, add(sub(sq2(X6), X11), sqrt(X9))))))), mul(sub(X16, sub(X5, X10)), X9)), sq2(add(div(sqrt(X4), exp(X17)), sq3(div(X17, X15))))), X0), add(identity(X0), add(X1, add(sub(identity(X15), sqrt(mul(log(X1), mul(log(X1), X5)))), sqrt(X9)))))), add(X16, add(div(X11, X12), 37.84739191922223))))",results/exp_perf_beam_grid_search_0195_0c3c8e85ab_hall_of_fame.csv,results/exp_perf_beam_grid_search_0195_0c3c8e85ab_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_f08e6d8b66.pkl,False,max_iterations
beam_grid_0120,efb79097ef,896f227934,42,400,30,oblesa,100,2500,120,0.7,0.45,"[-100.0, 100.0]",5,100,50,0.5840770074336954,0.559767656999462,0.0175910073573592,0.5836530060999279,0.5579669219043037,0.2981698734385388,0.3019447414202729,0.1451051238972917,0.1478611166424843,376.0,30.0,"div(67.12368726730347, add(X1, add(add(sub(sqrt(X11), X13), add(add(sub(sub(log(div(add(exp(sub(-59.695270063546914, mul(X15, X3))), div(add(mul(mul(add(exp(sub(sub(sub(sub(sqrt(X17), X13), X13), X13), mul(sqrt(X15), X3))), div(add(add(sub(div(add(mul(mul(mul(X12, X11), X2), mul(mul(sqrt(exp(sqrt(X11))), add(sq2(sq2(X11)), X9)), X2)), X15), X3), X13), add(add(div(add(mul(X15, X11), 67.12368726730347), X3), add(sub(sub(sqrt(X17), X13), X13), add(mul(sqrt(add(div(add(mul(X15, X11), 67.12368726730347), X3), div(add(mul(X15, X11), 67.12368726730347), X3))), X5), 67.12368726730347))), add(log(X11), add(X16, add(exp(sqrt(X11)), div(add(mul(mul(mul(add(mul(X15, X11), 67.12368726730347), sqrt(sq3(X15))), X2), X2), X15), X3)))))), 67.12368726730347), X3)), X17), mul(mul(div(add(mul(mul(mul(X15, X11), add(sq2(X11), X9)), X2), X15), X3), X2), X2)), 67.12368726730347), X3)), X0)), sqrt(X5)), sqrt(X5)), add(sub(sub(sqrt(X17), X13), X13), add(mul(sqrt(sqrt(X15)), X11), 67.12368726730347))), add(div(sub(div(sub(sub(sub(sub(sqrt(X17), X13), X13), X13), X13), X2), sqrt(X1)), X2), add(add(X15, sqrt(sqrt(X17))), sqrt(X16))))), add(add(div(add(sub(sqrt(X11), add(sqrt(X5), div(add(mul(mul(sqrt(sqrt(X15)), X11), X11), 67.12368726730347), X3))), add(add(sub(sub(log(div(add(X13, div(add(mul(X15, X11), 67.12368726730347), X3)), X0)), div(67.12368726730347, X4)), sqrt(X5)), add(sub(sub(sqrt(X17), X13), X11), add(mul(sqrt(add(sqrt(X5), div(add(X13, 67.12368726730347), X3))), X11), add(sub(sub(sqrt(X17), X13), X11), add(mul(sqrt(add(X5, div(add(X5, 67.12368726730347), X3))), X11), add(sub(sub(sqrt(X17), X13), X11), add(mul(sqrt(add(sqrt(X5), div(add(mul(X15, X11), 67.12368726730347), X3))), X11), 67.12368726730347))))))), add(div(sub(div(sub(sub(sub(sub(sqrt(X3), mul(mul(mul(X15, X11), X2), X2)), X13), X13), X5), X2), X13), X2), add(mul(sqrt(add(div(add(mul(X9, X11), 67.12368726730347), X3), div(add(67.12368726730347, 67.12368726730347), X3))), X11), sqrt(sqrt(X17)))))), X4), mul(X0, sub(log(div(add(exp(sqrt(X11)), div(add(mul(mul(sqrt(X15), add(sq2(mul(X15, X11)), X9)), X2), add(sq2(sq2(X11)), X9)), X3)), X0)), X9))), sqrt(X6)))))",results/exp_perf_beam_grid_search_0120_efb79097ef_hall_of_fame.csv,results/exp_perf_beam_grid_search_0120_efb79097ef_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_896f227934.pkl,False,max_iterations
beam_grid_0085,c990bb7483,97cb2b4097,42,400,30,oblesa,100,2000,150,0.6,0.7,"[-50.0, 50.0]",5,100,50,0.5827959624367772,0.5596971756259046,0.0176451877522127,0.5823706551766795,0.55789615223234,0.299784745423434,0.30305948935229,0.1466278340822284,0.1485777912342165,233.0,29.0,"div(add(exp(sqrt(X18)), add(sqrt(add(mul(div(add(add(X4, X4), X4), X6), mul(X6, div(div(add(sqrt(add(X10, sq2(X13))), X18), X2), X2))), sqrt(sqrt(identity(add(identity(X8), identity(add(mul(add(add(mul(mul(mul(sq3(X0), sqrt(div(add(X17, X10), X6))), sqrt(sqrt(X2))), sqrt(X17)), X7), add(add(add(mul(X15, X17), X7), mul(mul(sq3(X0), X5), sqrt(sqrt(X2)))), X0)), X1), X0)))))))), 33.66093635559082)), add(mul(X15, sqrt(X11)), add(add(sqrt(add(sqrt(X11), add(add(add(mul(add(X0, mul(mul(div(identity(29.94472009805098), add(mul(mul(X18, sqrt(X3)), mul(X15, sqrt(X17))), X4)), sqrt(X11)), mul(add(sqrt(add(X7, add(sqrt(sq2(X10)), add(add(mul(add(add(mul(X15, sqrt(X17)), X7), add(add(X0, mul(mul(sq3(X0), sqrt(X0)), sqrt(sqrt(X2)))), X0)), X1), X0), X0)))), add(X14, X7)), X17))), sqrt(mul(mul(X15, sqrt(X11)), add(sqrt(add(X0, add(sqrt(X11), add(add(mul(add(add(mul(add(add(X18, X7), mul(mul(sq3(X0), sqrt(mul(sq3(X11), sqrt(sqrt(X10))))), sqrt(X2))), X1), X0), X0), X1), X0), X0)))), add(sqrt(X7), X7))))), sqrt(log(identity(exp(sq2(X17)))))), sq2(X17)), sq2(X17)))), add(identity(div(add(X1, 33.66093635559082), add(mul(mul(X18, sqrt(X3)), X5), X4))), add(add(mul(X15, sqrt(X11)), X16), identity(sqrt(X17))))), add(X1, 33.66093635559082))))",results/exp_perf_beam_grid_search_0085_c990bb7483_hall_of_fame.csv,results/exp_perf_beam_grid_search_0085_c990bb7483_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_97cb2b4097.pkl,False,max_iterations
beam_grid_0009,a33721675f,f4926c4e6d,42,400,30,oblesa,100,2000,120,0.55,0.7,"[-50.0, 50.0]",5,100,50,0.5825840996118941,0.5565866076845469,0.0176541482583109,0.5821585763740266,0.5547728607622663,0.2975273253439727,0.3038143423400951,0.1463175842717831,0.1496695546152427,392.0,30.0,"div(add(X13, add(identity(identity(div(identity(X5), sqrt(X11)))), add(add(sq3(X17), 38.66459621090971), X13))), add(add(add(add(add(X16, add(identity(div(add(add(add(add(add(add(sq3(X17), add(identity(div(X1, X4)), add(add(identity(div(add(add(add(add(-42.44481530316872, add(identity(div(sub(X5, X9), X4)), add(add(X17, X15), X1))), sqrt(sq3(X17))), X15), div(add(sub(mul(X10, mul(45.82719520703951, X17)), X16), add(sub(add(mul(-24.667600001751012, div(X11, X12)), mul(45.82719520703951, X17)), mul(sq3(identity(div(identity(X5), sqrt(X11)))), div(X5, X11))), sq3(X17))), X12)), X1)), identity(div(add(add(add(add(X16, add(identity(div(identity(X18), X4)), add(add(X17, X15), X1))), sqrt(sq3(X17))), sqrt(sq2(sq2(div(X11, X4))))), div(add(sub(add(identity(div(div(sub(X10, 42.5622022562587), sqrt(add(X6, X10))), X4)), add(add(X17, X15), X1)), X11), add(identity(div(X1, X4)), sqrt(X11))), div(sq2(X2), add(X1, X7)))), X4))), identity(div(add(add(add(add(X16, add(identity(div(X1, add(identity(X8), identity(X3)))), add(add(X17, X15), X1))), sqrt(sq3(X10))), X9), div(add(sub(add(add(X16, add(identity(div(identity(X18), X4)), add(add(X17, X15), X1))), sqrt(sq3(X17))), X11), X10), div(div(X1, X4), add(X1, add(add(X16, X15), X1))))), X4))))), sqrt(sq3(X17))), sqrt(sq2(sq2(div(X11, X3))))), div(X11, X12)), add(identity(div(div(add(add(add(add(-42.44481530316872, add(identity(div(sub(X5, sub(X12, X11)), X4)), add(add(X17, X15), X1))), sqrt(sq3(X17))), sqrt(mul(31.737323238318282, X10))), div(add(sub(mul(X10, mul(X11, X17)), sq2(log(sq3(mul(sq3(X4), sq3(22.170041960418047)))))), add(sub(add(mul(-24.667600001751012, div(X11, X12)), sqrt(X10)), mul(sq3(add(7.992950733505886, X14)), div(add(add(add(X16, add(identity(div(X1, X4)), div(X1, X4))), sqrt(sq3(X10))), X1), X11))), X1)), X12)), X1), X2)), add(add(add(add(X17, X15), X1), X15), X1))), div(X11, div(add(add(add(add(X16, add(identity(div(X1, X4)), add(identity(X3), div(identity(X5), sqrt(X11))))), X16), identity(X17)), X16), X12))), X4)), add(add(X17, X15), X1))), sqrt(div(X1, X4))), sqrt(sq2(div(X11, X12)))), div(add(add(add(add(X16, add(identity(div(X1, X4)), add(identity(div(X1, X4)), add(add(X17, X17), X1)))), X1), identity(X17)), X16), X12)), 47.039276361465454))",results/exp_perf_beam_grid_search_0009_a33721675f_hall_of_fame.csv,results/exp_perf_beam_grid_search_0009_a33721675f_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_f4926c4e6d.pkl,False,max_iterations
beam_grid_0257,d8624715e3,1b67a08dec,42,400,30,oblesa,100,3000,150,0.65,0.45,"[-100.0, 100.0]",5,100,50,0.5821243489553429,0.5736861995013298,0.0176735929087065,0.5816983570372267,0.5719423970880952,0.3048112308633648,0.3082915931167009,0.1494022380958189,0.1509236629556222,333.0,30.0,"log(div(-97.58168663829565, add(log(div(div(div(add(div(add(div(mul(sq3(add(X7, X14)), add(mul(div(sq3(add(X7, X14)), X1), add(sq3(exp(identity(X14))), add(X5, div(div(mul(mul(X4, div(div(X8, X2), X11)), X8), X1), div(add(X1, mul(div(div(mul(add(sq3(X0), X1), add(sq3(33.28389503688908), X18)), X2), X2), X5)), sqrt(add(X15, X8))))))), div(mul(X5, add(X1, mul(add(sq3(X0), X5), div(add(X1, mul(add(sq3(X14), X5), div(mul(X5, div(mul(X5, add(mul(add(sq3(X0), X5), add(sq3(33.28389503688908), X18)), sq3(sq3(X0)))), X11)), X11))), X11)))), X11))), X11), div(mul(X18, add(mul(exp(identity(X14)), add(X7, div(div(mul(add(mul(X12, add(mul(div(div(sq3(X4), X2), X2), div(div(sq3(X4), exp(identity(X14))), X2)), div(mul(X5, div(mul(X5, add(mul(add(sq3(X0), X5), add(sq3(33.28389503688908), X18)), mul(add(sq3(X13), X6), X15))), X11)), add(mul(add(sq3(X0), add(X7, X14)), add(sq3(add(sq3(sq3(X0)), div(div(sq3(X4), X2), X2))), X18)), mul(sq2(sq3(sq2(X15))), X5))))), X5), X8), X1), div(add(X1, mul(add(X11, X4), div(mul(X5, div(mul(X5, add(mul(add(sq3(X0), X5), add(sq3(add(sq3(sq3(X0)), X5)), X18)), mul(X16, X5))), X12)), X11))), 33.28389503688908)))), div(mul(X5, add(X1, mul(add(sq3(X0), X5), div(add(X1, mul(add(sq3(X14), X5), div(mul(X5, div(mul(X12, add(mul(add(sq3(X0), X5), add(sq3(33.28389503688908), X18)), mul(sq3(identity(mul(X9, X17))), X18))), X11)), X11))), X11)))), X11))), X11)), X1), div(mul(X12, add(mul(X12, div(div(mul(X13, X8), X1), X1)), X0)), add(X1, mul(add(mul(add(X5, X5), add(sq3(33.28389503688908), X18)), mul(add(sq3(X13), X6), X15)), div(mul(X1, mul(sq2(sq3(sq2(X15))), sq3(X14))), X11))))), X1), X11), X1)), add(log(add(sq3(X13), div(div(sq3(add(X7, X14)), X11), X11))), -55.18495738506317))))",results/exp_perf_beam_grid_search_0257_d8624715e3_hall_of_fame.csv,results/exp_perf_beam_grid_search_0257_d8624715e3_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_1b67a08dec.pkl,False,max_iterations
beam_grid_0086,5b4fa606f0,50bdab2e0e,42,400,30,oblesa,100,2500,120,0.6,0.7,"[-50.0, 50.0]",5,100,50,0.5804986057555455,0.5623331882593547,0.0177423519364591,0.5800709565179317,0.5605429472640755,0.2974345036640744,0.3000094861207675,0.1438425751921657,0.1457017135248949,283.0,25.0,"sq2(div(add(X1, 46.68830151915401), add(add(div(add(X11, 46.68830151915401), add(add(X16, X15), add(add(X1, sub(X7, sqrt(X5))), add(add(add(add(add(X1, 46.68830151915401), X15), sub(div(add(add(add(-1.7677049720671505, X1), sub(div(add(X11, 46.68830151915401), add(sq3(X13), sq2(mul(sq3(identity(sq2(log(mul(sq3(X6), sqrt(X12)))))), exp(sub(identity(X7), div(X18, X14))))))), X13)), sq3(X3)), add(add(X12, add(sq2(X12), exp(X13))), sq2(mul(sq3(X1), exp(sub(sq3(X14), identity(X1))))))), sqrt(identity(X5)))), sub(X7, sqrt(div(X4, X2)))), sub(div(X4, add(add(X12, exp(X13)), sq2(mul(mul(X7, exp(sub(div(X4, X2), identity(X11)))), exp(sub(sq3(X14), identity(X11))))))), sqrt(div(X4, exp(X7)))))))), X15), add(add(X1, sub(X7, sqrt(X5))), add(add(add(add(add(X1, 46.68830151915401), X15), sub(div(add(add(add(add(X1, 46.68830151915401), X1), sub(div(add(X11, sqrt(X8)), add(add(X13, X11), sq2(mul(sq3(identity(X5)), exp(sub(exp(identity(sqrt(mul(X0, X6)))), identity(X1))))))), X13)), sub(add(X1, sub(X7, sq3(log(exp(log(exp(div(add(sqrt(exp(X18)), add(add(X16, X11), identity(X10))), sq3(mul(identity(X12), sqrt(X12))))))))))), sqrt(div(X4, X2)))), add(add(X12, add(sq2(mul(add(mul(sq2(add(X2, add(X10, X15))), sq3(X13)), exp(X13)), exp(sub(div(X4, X2), identity(X11))))), exp(X13))), sq2(mul(sq3(X1), exp(sub(sq3(X14), identity(X1))))))), sqrt(identity(X5)))), sub(X7, sqrt(div(X4, X2)))), sub(div(add(X1, X10), add(add(X12, exp(X13)), sq2(mul(mul(X7, exp(X1)), exp(sub(sq3(X14), identity(X11))))))), sqrt(div(div(div(div(X4, X2), X2), X2), X2))))))))",results/exp_perf_beam_grid_search_0086_5b4fa606f0_hall_of_fame.csv,results/exp_perf_beam_grid_search_0086_5b4fa606f0_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_50bdab2e0e.pkl,False,max_iterations
beam_grid_0036,8b0ed2416a,045b061729,42,400,30,oblesa,100,2000,100,0.55,0.8,"[-50.0, 50.0]",10,100,50,0.573368369480849,0.5420969643832807,0.0180439174690448,0.5729334515186286,0.5402239487370551,0.2985882172483793,0.3062483255509349,0.1468423854149254,0.1517367190497471,248.0,30.0,"div(47.039276361465454, add(add(add(div(add(add(mul(log(div(add(X14, add(add(add(mul(div(X15, X3), add(X17, sq2(X18))), X15), div(add(sqrt(sqrt(mul(X1, X16))), add(add(add(mul(X16, add(add(add(X2, X2), add(sq3(X11), X14)), sq2(X18))), add(add(mul(X11, X1), X15), div(X11, X12))), div(X11, X2)), add(mul(mul(div(X15, X3), X11), add(add(add(add(mul(X17, X1), mul(sq3(add(add(mul(X2, add(add(mul(X11, X1), X15), sq3(X11))), X14), X0)), identity(X17))), log(exp(X16))), mul(X2, X11)), X1)), X11))), exp(mul(X18, add(X6, X12))))), add(mul(div(X15, X3), mul(mul(div(X15, X3), X11), add(add(add(add(mul(add(add(mul(mul(X2, X11), sq2(X18)), mul(mul(identity(div(X11, X12)), add(mul(X7, X9), X15)), identity(X17))), log(X2)), sq2(X18)), mul(mul(identity(div(X11, X12)), div(sub(sub(X12, X12), X12), identity(X8))), identity(log(exp(log(sq2(sq3(sq3(sq3(X1)))))))))), log(exp(log(sq2(sq3(div(X3, X2))))))), add(sqrt(X15), X14)), X1))), X17))), X3)), X1), div(add(-40.87406044014349, log(add(X18, X15))), X4)), div(X11, identity(X4))), X1), div(sub(X11, X5), X11)), add(div(22.88817629035283, identity(X4)), add(div(div(add(add(mul(X11, X1), sub(X0, X11)), div(X5, identity(X4))), X1), X12), add(add(add(mul(log(X6), X1), div(X11, X12)), div(sub(X1, X5), X12)), add(X16, 47.039276361465454))))), div(22.88817629035283, identity(X4))))",results/exp_perf_beam_grid_search_0036_8b0ed2416a_hall_of_fame.csv,results/exp_perf_beam_grid_search_0036_8b0ed2416a_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_045b061729.pkl,False,max_iterations
beam_grid_0027,d86de61f34,e219e82052,42,400,30,oblesa,100,2000,100,0.55,0.65,"[-50.0, 50.0]",10,100,50,0.5726429593608797,0.5602512216231353,0.0180745978954351,0.5722073018991272,0.5584524645102913,0.2966282864762432,0.3010040868321529,0.1440789628608129,0.1460444262494963,298.0,30.0,"log(sqrt(log(sq2(log(sq3(sq2(sqrt(sq2(sqrt(identity(add(add(sqrt(identity(add(X12, mul(sq3(div(log(sub(exp(sq2(div(X5, X11))), mul(sub(sub(X7, X11), sub(identity(add(mul(log(X1), sqrt(sq3(X5))), mul(add(div(div(X4, X2), X1), mul(div(48.858509730509496, X2), X3)), sq3(identity(X12))))), X9)), identity(identity(add(X7, mul(add(sq2(identity(X7)), mul(div(X13, X1), div(X13, X1))), add(add(sq2(identity(X7)), mul(div(X4, X2), X4)), mul(log(X1), sqrt(sq3(X5))))))))))), X11)), add(sq2(identity(X5)), mul(sq3(div(X13, X1)), sub(X8, sub(sub(X7, mul(sub(X8, sub(sub(X7, mul(X2, X3)), sub(X4, X9))), X17)), mul(X0, add(add(X15, mul(div(sq2(X13), X2), X3)), mul(log(X1), sq2(14.156677374113102)))))))))))), mul(sq3(div(X14, X1)), identity(identity(add(add(X1, mul(div(add(sq2(identity(X7)), mul(div(45.88671605723512, X11), X4)), X2), X4)), mul(add(sq2(identity(X14)), mul(div(identity(identity(add(sub(X13, X6), mul(X0, add(add(identity(X0), mul(div(X4, X2), X3)), mul(log(X1), mul(X7, X6))))))), X1), X9)), add(X12, identity(identity(add(X7, mul(add(sq2(identity(X7)), mul(div(div(X4, X2), X1), sq2(X13))), add(add(sq2(identity(X7)), mul(div(X1, X2), sub(log(X4), X16))), mul(add(sq2(identity(X7)), mul(div(div(X4, X2), X1), sq2(X13))), add(add(sq2(identity(X7)), mul(div(X1, X2), X11)), mul(X5, X6))))))))))))))), div(log(sub(exp(15.267814980129216), sub(sub(mul(log(X1), mul(X7, mul(sub(sub(X7, X11), sub(X7, X11)), identity(identity(add(X7, mul(add(sq2(identity(X7)), mul(div(X13, X1), sq2(sub(X4, X9)))), add(add(X9, X7), mul(log(X1), sqrt(sq3(X5))))))))))), X11), add(X1, X7)))), X1)))))))))))))",results/exp_perf_beam_grid_search_0027_d86de61f34_hall_of_fame.csv,results/exp_perf_beam_grid_search_0027_d86de61f34_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_e219e82052.pkl,False,max_iterations
beam_grid_0005,a6280bb72d,90e9e03ef9,42,400,30,oblesa,100,2000,100,0.55,0.7,"[-50.0, 50.0]",10,100,50,0.57233057006319,0.5408863960751551,0.0180878100585813,0.5718945941447009,0.5390084286963452,0.3091806653902522,0.3156924569218902,0.1514670673865743,0.1555676373134432,226.0,27.0,"div(33.66093635559082, add(mul(X15, sqrt(add(mul(mul(X17, add(add(log(X2), log(div(X11, X4))), mul(X17, mul(X0, X11)))), add(add(add(identity(X7), mul(X0, add(mul(X0, add(X11, identity(add(mul(X0, add(X11, log(X2))), log(div(X11, X8)))))), log(div(X11, X3))))), log(X2)), X11)), add(X11, add(add(X7, X17), add(identity(X7), mul(X16, add(mul(X0, identity(add(mul(X0, add(X11, log(X2))), log(div(X11, X8))))), X7)))))))), add(sqrt(add(X7, add(X11, add(X7, add(X7, add(add(div(mul(mul(X6, add(div(mul(X3, sq2(div(X1, X4))), X12), mul(div(X11, X4), mul(X0, 47.83637994265082)))), add(mul(X11, X0), div(div(X17, X3), X3))), X3), add(div(sqrt(X7), X8), mul(X0, add(div(add(X7, add(add(div(mul(mul(X10, add(div(mul(X3, sq2(div(X1, X4))), X12), mul(div(X11, X4), mul(X0, 47.83637994265082)))), add(mul(X11, X0), div(sq2(div(X1, X4)), X3))), X3), add(div(sqrt(X7), X8), mul(X0, add(div(X1, X4), mul(mul(X11, exp(mul(add(identity(sub(-14.91497214230656, X10)), div(X11, div(X8, X13))), log(exp(sq3(X18)))))), X11))))), sqrt(X7))), X4), mul(mul(X11, exp(mul(add(identity(sub(-14.91497214230656, X10)), div(X11, div(X8, X13))), log(exp(sq3(X18)))))), X11))))), sqrt(div(X17, X3)))))))), 33.66093635559082)))",results/exp_perf_beam_grid_search_0005_a6280bb72d_hall_of_fame.csv,results/exp_perf_beam_grid_search_0005_a6280bb72d_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_90e9e03ef9.pkl,False,max_iterations
beam_grid_0051,32ddf54259,55bfb331ba,42,400,30,oblesa,100,2000,150,0.65,0.45,"[-50.0, 50.0]",5,100,50,0.5718040077127344,0.5444266304184993,0.0181100804363832,0.5713674950046403,0.5425631440843661,0.3020758429442246,0.3103085445332788,0.1506743361920897,0.154605677800279,312.0,30.0,"div(33.66093635559082, add(mul(mul(mul(mul(X11, log(X6)), sqrt(sqrt(div(mul(mul(43.76960075839091, sqrt(sqrt(exp(X16)))), sqrt(sqrt(div(sq3(X12), sq3(exp(X13)))))), X4)))), sqrt(sqrt(div(X1, sq3(X12))))), identity(sqrt(sqrt(sqrt(div(mul(mul(add(div(sq3(X12), X3), mul(X4, sqrt(div(X1, sq3(exp(sqrt(sqrt(div(mul(X18, add(X7, div(sq3(X12), sq3(exp(X13))))), sq3(exp(mul(X17, X1)))))))))))), log(X6)), sqrt(mul(mul(sqrt(mul(mul(X1, sqrt(mul(mul(43.76960075839091, add(div(sq3(X12), X3), 38.075038864324384)), div(mul(mul(X12, log(X6)), sqrt(sqrt(div(X1, sq3(exp(sqrt(X4))))))), exp(X5))))), div(X1, sq3(exp(sqrt(div(X1, sq3(exp(sqrt(div(X1, sq3(exp(sqrt(div(X4, sq3(exp(X5))))))))))))))))), sqrt(exp(X13))), sqrt(sqrt(div(X1, sq3(exp(sqrt(div(X1, sq3(exp(sqrt(sqrt(div(X1, sq3(exp(sqrt(div(X4, sq3(exp(X5))))))))))))))))))))), X3)))))), add(sqrt(div(mul(mul(mul(sqrt(div(sq3(sqrt(div(mul(mul(mul(X1, exp(X16)), sqrt(sqrt(div(mul(mul(43.76960075839091, div(sq3(X12), X3)), sqrt(X2)), X4)))), sqrt(sqrt(sq3(X10)))), X4))), sqrt(sqrt(div(exp(sqrt(sqrt(div(X1, sq3(exp(sqrt(sq3(exp(X13))))))))), sq3(exp(sqrt(X4)))))))), log(sq3(X12))), sqrt(sqrt(div(mul(mul(X4, sqrt(div(X1, sq3(exp(sqrt(sqrt(div(mul(X18, add(X7, X10)), sq3(exp(mul(X17, X1))))))))))), div(mul(mul(exp(X0), sqrt(sqrt(sqrt(sqrt(div(mul(mul(43.76960075839091, mul(mul(43.76960075839091, sqrt(sqrt(X15))), sqrt(sqrt(sqrt(div(sqrt(div(X4, sq3(exp(X5)))), sq3(exp(X5)))))))), sqrt(sqrt(sqrt(div(sqrt(div(X4, sq3(exp(X5)))), sq3(exp(X5))))))), X4)))))), sqrt(X2)), X4)), exp(sqrt(div(div(sq3(X12), sq3(exp(X13))), sq3(exp(mul(X17, sqrt(div(sq3(X12), sq3(exp(X13)))))))))))))), sqrt(sqrt(div(X1, sq3(exp(X13)))))), X4)), 38.075038864324384)))",results/exp_perf_beam_grid_search_0051_32ddf54259_hall_of_fame.csv,results/exp_perf_beam_grid_search_0051_32ddf54259_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_55bfb331ba.pkl,False,max_iterations
